"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"8487",67,93,26,70,0,35,15,0,63,12,92,46,100,86,62,100,0,5,67,93,26,70,0,35,15,0,63,12,92,46,100,86,62,100,0,5
"8488",90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39,6,4,90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39,6,4
"8489",17,94,5,57,52,30,16,0,0,28,5,72,39,98,100,100,5,7,17,94,5,57,52,30,16,0,0,28,5,72,39,98,100,100,5,7
"8490",36,88,23,59,100,55,92,16,20,0,0,35,8,76,73,100,5,7,36,88,23,59,100,55,92,16,20,0,0,35,8,76,73,100,5,7
"8491",0,92,54,100,65,83,63,63,85,44,100,24,63,8,7,0,3,9,0,92,54,100,65,83,63,63,85,44,100,24,63,8,7,0,3,9
"8492",19,74,73,100,44,79,0,47,53,32,100,53,53,38,41,0,4,9,19,74,73,100,44,79,0,47,53,32,100,53,53,38,41,0,4,9
"8493",8,79,56,100,71,92,64,51,53,11,0,1,42,1,100,0,1,2,8,79,56,100,71,92,64,51,53,11,0,1,42,1,100,0,1,2
"8494",100,100,74,78,40,50,0,28,54,26,93,39,88,28,94,0,4,4,100,100,74,78,40,50,0,28,54,26,93,39,88,28,94,0,4,4
"8495",65,100,7,99,0,69,62,73,77,72,100,35,63,8,2,0,9,6,65,100,7,99,0,69,62,73,77,72,100,35,63,8,2,0,9,6
"8496",32,68,49,100,91,92,59,47,13,11,0,23,46,0,100,5,2,2,32,68,49,100,91,92,59,47,13,11,0,23,46,0,100,5,2,2
"8497",100,100,87,85,56,64,30,41,13,17,41,0,44,15,0,14,6,4,100,100,87,85,56,64,30,41,13,17,41,0,44,15,0,14,6,4
"8498",100,100,48,81,19,54,7,25,39,0,92,10,64,34,0,33,6,4,100,100,48,81,19,54,7,25,39,0,92,10,64,34,0,33,6,4
"8499",44,81,80,100,97,76,48,55,100,40,99,10,42,0,0,9,3,9,44,81,80,100,97,76,48,55,100,40,99,10,42,0,0,9,3,9
"8500",38,100,34,73,100,61,88,17,25,0,0,35,4,82,70,97,5,7,38,100,34,73,100,61,88,17,25,0,0,35,4,82,70,97,5,7
"8501",0,51,21,68,63,88,100,100,79,75,58,50,37,25,30,0,1,3,0,51,21,68,63,88,100,100,79,75,58,50,37,25,30,0,1,3
"8502",22,68,98,38,91,0,0,2,36,41,100,76,98,100,24,73,8,1,22,68,98,38,91,0,0,2,36,41,100,76,98,100,24,73,8,1
"8503",14,78,7,33,40,0,84,15,100,61,72,100,26,100,0,60,0,10,14,78,7,33,40,0,84,15,100,61,72,100,26,100,0,60,0,10
"8504",0,84,36,100,53,79,28,50,7,22,27,0,76,5,100,14,2,2,0,84,36,100,53,79,28,50,7,22,27,0,76,5,100,14,2,2
"8505",0,80,38,100,50,70,30,37,0,8,3,3,52,5,100,0,2,2,0,80,38,100,50,70,30,37,0,8,3,3,52,5,100,0,2,2
"8506",0,70,68,77,100,100,30,93,34,73,79,64,74,32,75,0,9,3,0,70,68,77,100,100,30,93,34,73,79,64,74,32,75,0,9,3
"8507",86,88,46,100,50,80,99,94,100,62,96,26,56,2,0,0,9,9,86,88,46,100,50,80,99,94,100,62,96,26,56,2,0,0,9,9
"8508",39,82,68,100,100,86,72,61,91,44,83,15,41,0,0,14,3,9,39,82,68,100,100,86,72,61,91,44,83,15,41,0,0,14,3,9
"8509",14,90,51,100,68,78,71,53,100,34,79,11,41,1,0,0,3,9,14,90,51,100,68,78,71,53,100,34,79,11,41,1,0,0,3,9
"8510",32,86,49,100,100,96,73,72,67,48,89,22,52,2,0,0,3,9,32,86,49,100,100,96,73,72,67,48,89,22,52,2,0,0,3,9
"8511",24,73,0,38,13,0,66,10,96,44,100,83,55,100,9,78,0,10,24,73,0,38,13,0,66,10,96,44,100,83,55,100,9,78,0,10
"8512",0,57,24,71,64,94,100,100,92,75,80,50,76,24,84,0,1,3,0,57,24,71,64,94,100,100,92,75,80,50,76,24,84,0,1,3
"8513",9,65,43,98,52,100,49,60,60,21,0,0,12,4,100,6,1,2,9,65,43,98,52,100,49,60,60,21,0,0,12,4,100,6,1,2
"8514",26,88,0,49,9,5,61,0,100,30,94,73,52,100,4,83,0,10,26,88,0,49,9,5,61,0,100,30,94,73,52,100,4,83,0,10
"8515",29,100,12,57,42,33,26,0,0,33,11,71,53,88,100,91,5,7,29,100,12,57,42,33,26,0,0,33,11,71,53,88,100,91,5,7
"8516",22,88,15,37,37,0,77,12,100,51,77,92,37,100,0,78,0,10,22,88,15,37,37,0,77,12,100,51,77,92,37,100,0,78,0,10
"8517",34,94,26,63,62,29,51,0,68,35,100,69,83,100,0,86,8,1,34,94,26,63,62,29,51,0,68,35,100,69,83,100,0,86,8,1
"8518",29,100,22,63,68,33,24,0,0,24,1,72,40,92,100,94,5,7,29,100,22,63,68,33,24,0,0,24,1,72,40,92,100,94,5,7
"8519",30,100,17,80,0,43,43,32,85,53,100,75,82,38,67,0,4,6,30,100,17,80,0,43,43,32,85,53,100,75,82,38,67,0,4,6
"8520",0,63,44,80,87,100,100,98,77,74,54,49,30,25,15,0,1,3,0,63,44,80,87,100,100,98,77,74,54,49,30,25,15,0,1,3
"8521",0,91,50,100,84,73,79,36,66,0,27,21,45,37,100,37,7,2,0,91,50,100,84,73,79,36,66,0,27,21,45,37,100,37,7,2
"8522",11,87,14,61,58,36,24,0,0,28,9,77,41,100,100,94,5,7,11,87,14,61,58,36,24,0,0,28,9,77,41,100,100,94,5,7
"8523",9,84,14,73,50,37,44,0,10,24,0,69,39,96,100,100,5,7,9,84,14,73,50,37,44,0,10,24,0,69,39,96,100,100,5,7
"8524",0,91,39,100,72,90,79,69,92,50,100,31,89,12,52,0,3,3,0,91,39,100,72,90,79,69,92,50,100,31,89,12,52,0,3,3
"8525",29,74,53,100,100,99,75,71,81,51,81,20,38,0,0,15,3,9,29,74,53,100,100,99,75,71,81,51,81,20,38,0,0,15,3,9
"8526",14,78,52,100,75,75,55,40,22,10,0,6,52,7,100,0,2,2,14,78,52,100,75,75,55,40,22,10,0,6,52,7,100,0,2,2
"8527",81,100,50,80,23,60,4,40,0,19,31,0,100,13,42,23,6,4,81,100,50,80,23,60,4,40,0,19,31,0,100,13,42,23,6,4
"8528",99,100,46,97,19,76,33,55,84,50,100,12,49,0,0,7,5,9,99,100,46,97,19,76,33,55,84,50,100,12,49,0,0,7,5,9
"8529",25,86,0,69,19,98,69,96,100,100,81,66,67,32,54,0,7,3,25,86,0,69,19,98,69,96,100,100,81,66,67,32,54,0,7,3
"8530",100,88,12,95,25,62,81,29,25,0,0,30,42,65,94,100,8,8,100,88,12,95,25,62,81,29,25,0,0,30,42,65,94,100,8,8
"8531",0,100,55,98,79,67,76,33,60,0,0,1,37,17,100,27,7,2,0,100,55,98,79,67,76,33,60,0,0,1,37,17,100,27,7,2
"8532",0,78,28,100,59,91,44,58,22,28,25,1,63,0,100,2,2,2,0,78,28,100,59,91,44,58,22,28,25,1,63,0,100,2,2,2
"8533",72,100,37,86,12,55,0,23,43,0,100,14,57,34,8,20,6,4,72,100,37,86,12,55,0,23,43,0,100,14,57,34,8,20,6,4
"8534",0,69,51,82,100,100,95,84,78,63,62,42,51,21,46,0,1,3,0,69,51,82,100,100,95,84,78,63,62,42,51,21,46,0,1,3
"8535",100,97,73,100,34,88,38,59,83,50,85,18,45,0,0,3,5,9,100,97,73,100,34,88,38,59,83,50,85,18,45,0,0,3,5,9
"8536",11,82,0,40,15,0,71,11,100,47,96,88,42,100,7,67,0,10,11,82,0,40,15,0,71,11,100,47,96,88,42,100,7,67,0,10
"8537",40,100,25,83,3,51,2,17,49,0,100,17,60,38,0,35,6,4,40,100,25,83,3,51,2,17,49,0,100,17,60,38,0,35,6,4
"8538",77,100,41,76,14,51,0,24,22,0,82,4,100,28,45,36,6,4,77,100,41,76,14,51,0,24,22,0,82,4,100,28,45,36,6,4
"8539",56,100,28,72,0,44,54,50,100,69,84,59,59,30,42,0,4,6,56,100,28,72,0,44,54,50,100,69,84,59,59,30,42,0,4,6
"8540",0,83,34,100,49,68,28,30,0,1,25,0,62,7,100,7,2,2,0,83,34,100,49,68,28,30,0,1,25,0,62,7,100,7,2,2
"8541",0,68,20,98,72,100,68,68,38,38,7,10,45,0,100,3,2,2,0,68,20,98,72,100,68,68,38,38,7,10,45,0,100,3,2,2
"8542",13,85,21,100,57,83,44,58,71,38,100,17,57,2,0,0,3,9,13,85,21,100,57,83,44,58,71,38,100,17,57,2,0,0,3,9
"8543",12,83,89,77,80,100,0,84,62,74,100,73,83,36,75,0,9,3,12,83,89,77,80,100,0,84,62,74,100,73,83,36,75,0,9,3
"8544",37,100,34,78,0,51,25,36,85,36,100,61,86,32,80,0,4,6,37,100,34,78,0,51,25,36,85,36,100,61,86,32,80,0,4,6
"8545",0,72,33,92,73,100,69,72,48,46,30,19,55,0,100,0,2,2,0,72,33,92,73,100,69,72,48,46,30,19,55,0,100,0,2,2
"8546",70,63,93,98,0,100,3,62,99,68,100,70,53,31,26,0,9,6,70,63,93,98,0,100,3,62,99,68,100,70,53,31,26,0,9,6
"8547",0,87,39,100,73,74,69,31,51,0,12,28,50,47,100,54,7,2,0,87,39,100,73,74,69,31,51,0,12,28,50,47,100,54,7,2
"8548",17,78,53,100,68,73,37,41,0,14,25,25,62,0,100,15,2,2,17,78,53,100,68,73,37,41,0,14,25,25,62,0,100,15,2,2
"8549",45,100,4,74,0,39,19,6,69,0,100,29,100,64,79,98,0,5,45,100,4,74,0,39,19,6,69,0,100,29,100,64,79,98,0,5
"8550",31,89,51,100,52,67,31,39,0,19,27,9,63,0,100,14,2,2,31,89,51,100,52,67,31,39,0,19,27,9,63,0,100,14,2,2
"8551",0,84,18,85,71,100,100,91,93,68,87,45,81,23,84,0,1,3,0,84,18,85,71,100,100,91,93,68,87,45,81,23,84,0,1,3
"8552",58,100,11,92,0,62,73,57,100,81,67,94,58,47,55,0,4,6,58,100,11,92,0,62,73,57,100,81,67,94,58,47,55,0,4,6
"8553",29,87,92,100,94,98,34,81,36,45,100,37,64,7,0,0,5,9,29,87,92,100,94,98,34,81,36,45,100,37,64,7,0,0,5,9
"8554",8,95,26,71,82,45,55,0,0,12,0,65,28,100,100,98,5,7,8,95,26,71,82,45,55,0,0,12,0,65,28,100,100,98,5,7
"8555",36,81,42,100,100,97,71,70,84,55,94,26,60,0,0,5,3,9,36,81,42,100,100,97,71,70,84,55,94,26,60,0,0,5,3,9
"8556",0,81,25,100,69,85,70,42,59,0,22,18,49,38,100,42,7,2,0,81,25,100,69,85,70,42,59,0,22,18,49,38,100,42,7,2
"8557",0,86,41,100,84,92,52,66,64,48,100,25,63,6,16,0,3,9,0,86,41,100,84,92,52,66,64,48,100,25,63,6,16,0,3,9
"8558",22,100,0,68,0,28,40,0,89,25,100,64,65,96,1,88,0,5,22,100,0,68,0,28,40,0,89,25,100,64,65,96,1,88,0,5
"8559",100,100,65,78,29,57,0,34,57,39,77,51,58,26,51,0,4,4,100,100,65,78,29,57,0,34,57,39,77,51,58,26,51,0,4,4
"8560",58,100,19,75,0,36,14,0,61,10,93,42,100,83,58,96,0,5,58,100,19,75,0,36,14,0,61,10,93,42,100,83,58,96,0,5
"8561",34,91,8,49,26,2,72,0,100,42,86,93,42,100,0,75,0,10,34,91,8,49,26,2,72,0,100,42,86,93,42,100,0,75,0,10
"8562",0,75,29,90,67,100,83,80,94,58,100,36,88,14,56,0,3,3,0,75,29,90,67,100,83,80,94,58,100,36,88,14,56,0,3,3
"8563",59,100,20,82,0,49,59,35,100,58,91,64,60,32,35,0,4,6,59,100,20,82,0,49,59,35,100,58,91,64,60,32,35,0,4,6
"8564",45,99,57,70,100,33,74,0,0,22,28,59,81,94,40,100,8,1,45,99,57,70,100,33,74,0,0,22,28,59,81,94,40,100,8,1
"8565",8,98,53,100,69,63,50,24,46,0,100,19,58,37,0,46,7,9,8,98,53,100,69,63,50,24,46,0,100,19,58,37,0,46,7,9
"8566",23,81,0,54,48,78,100,100,98,86,69,58,44,29,28,0,1,3,23,81,0,54,48,78,100,100,98,86,69,58,44,29,28,0,1,3
"8567",64,100,15,93,0,56,10,19,51,0,94,20,100,57,86,94,0,5,64,100,15,93,0,56,10,19,51,0,94,20,100,57,86,94,0,5
"8568",12,77,0,37,23,0,74,4,98,39,100,80,61,100,23,71,0,10,12,77,0,37,23,0,74,4,98,39,100,80,61,100,23,71,0,10
"8569",41,67,100,96,9,100,0,66,88,79,96,74,62,37,42,0,9,6,41,67,100,96,9,100,0,66,88,79,96,74,62,37,42,0,9,6
"8570",53,70,77,38,67,0,0,5,45,42,100,75,86,100,26,72,8,1,53,70,77,38,67,0,0,5,45,42,100,75,86,100,26,72,8,1
"8571",90,100,33,98,44,58,99,72,95,80,100,32,61,0,0,16,9,9,90,100,33,98,44,58,99,72,95,80,100,32,61,0,0,16,9,9
"8572",0,53,31,81,51,100,50,62,46,25,15,0,59,1,100,3,1,2,0,53,31,81,51,100,50,62,46,25,15,0,59,1,100,3,1,2
"8573",0,66,26,100,64,88,73,43,63,0,34,33,57,54,100,60,7,2,0,66,26,100,64,88,73,43,63,0,34,33,57,54,100,60,7,2
"8574",16,86,70,100,85,71,51,43,100,40,97,7,37,0,0,26,3,9,16,86,70,100,85,71,51,43,100,40,97,7,37,0,0,26,3,9
"8575",100,93,73,100,43,98,34,66,50,50,61,34,31,17,0,0,5,9,100,93,73,100,43,98,34,66,50,50,61,34,31,17,0,0,5,9
"8576",0,38,36,55,66,78,97,100,100,88,88,58,77,29,66,0,1,3,0,38,36,55,66,78,97,100,100,88,88,58,77,29,66,0,1,3
"8577",100,100,52,98,19,69,0,34,10,0,58,8,54,41,16,29,6,4,100,100,52,98,19,69,0,34,10,0,58,8,54,41,16,29,6,4
"8578",74,92,30,100,0,65,2,25,44,0,94,20,100,60,79,98,0,5,74,92,30,100,0,65,2,25,44,0,94,20,100,60,79,98,0,5
"8579",8,93,96,100,52,95,12,73,35,61,100,39,83,0,0,5,5,9,8,93,96,100,52,95,12,73,35,61,100,39,83,0,0,5,5,9
"8580",23,95,85,100,49,95,20,65,70,64,100,31,57,0,0,13,5,9,23,95,85,100,49,95,20,65,70,64,100,31,57,0,0,13,5,9
"8581",75,97,0,100,47,68,100,35,63,0,5,23,39,63,86,97,8,8,75,97,0,100,47,68,100,35,63,0,5,23,39,63,86,97,8,8
"8582",0,75,36,100,81,93,97,51,96,5,73,0,53,21,100,25,7,2,0,75,36,100,81,93,97,51,96,5,73,0,53,21,100,25,7,2
"8583",73,89,16,89,0,100,57,99,96,81,100,53,86,27,73,0,9,6,73,89,16,89,0,100,57,99,96,81,100,53,86,27,73,0,9,6
"8584",100,93,59,100,45,82,45,54,84,45,74,27,37,13,0,0,5,9,100,93,59,100,45,82,45,54,84,45,74,27,37,13,0,0,5,9
"8585",0,90,29,100,61,76,54,33,46,0,24,38,55,53,100,52,7,2,0,90,29,100,61,76,54,33,46,0,24,38,55,53,100,52,7,2
"8586",39,97,64,100,50,68,26,42,0,21,34,11,68,0,100,19,2,2,39,97,64,100,50,68,26,42,0,21,34,11,68,0,100,19,2,2
"8587",55,100,0,89,28,57,69,28,35,0,24,26,59,59,100,89,8,8,55,100,0,89,28,57,69,28,35,0,24,26,59,59,100,89,8,8
"8588",100,72,72,100,27,81,58,65,81,64,80,23,39,0,0,14,9,9,100,72,72,100,27,81,58,65,81,64,80,23,39,0,0,14,9,9
"8589",100,100,46,80,14,53,0,25,27,0,100,7,78,28,3,21,6,4,100,100,46,80,14,53,0,25,27,0,100,7,78,28,3,21,6,4
"8590",49,100,28,74,0,47,5,34,62,39,100,56,79,28,72,0,4,6,49,100,28,74,0,47,5,34,62,39,100,56,79,28,72,0,4,6
"8591",0,93,79,100,100,68,68,34,26,0,19,10,9,44,94,42,7,2,0,93,79,100,100,68,68,34,26,0,19,10,9,44,94,42,7,2
"8592",0,72,29,81,89,100,100,85,79,64,54,42,36,21,32,0,1,3,0,72,29,81,89,100,100,85,79,64,54,42,36,21,32,0,1,3
"8593",0,66,15,91,64,100,70,76,49,51,32,24,45,1,100,0,2,2,0,66,15,91,64,100,70,76,49,51,32,24,45,1,100,0,2,2
"8594",2,100,53,99,63,66,42,33,18,0,0,22,38,37,100,41,7,2,2,100,53,99,63,66,42,33,18,0,0,22,38,37,100,41,7,2
"8595",0,85,20,100,47,85,33,53,12,23,27,0,64,2,100,9,2,2,0,85,20,100,47,85,33,53,12,23,27,0,64,2,100,9,2,2
"8596",0,90,42,99,89,100,84,79,62,41,57,0,53,38,100,37,7,2,0,90,42,99,89,100,84,79,62,41,57,0,53,38,100,37,7,2
"8597",99,100,54,85,17,54,15,18,71,0,100,21,37,36,0,18,6,4,99,100,54,85,17,54,15,18,71,0,100,21,37,36,0,18,6,4
"8598",38,85,36,100,49,70,32,39,0,17,23,1,64,0,100,16,2,2,38,85,36,100,49,70,32,39,0,17,23,1,64,0,100,16,2,2
"8599",14,85,51,57,66,17,0,0,35,36,91,68,100,100,23,85,8,1,14,85,51,57,66,17,0,0,35,36,91,68,100,100,23,85,8,1
"8600",51,87,78,100,95,79,99,50,100,22,71,6,35,1,0,0,3,9,51,87,78,100,95,79,99,50,100,22,71,6,35,1,0,0,3,9
"8601",100,80,100,100,77,97,63,77,43,58,29,38,11,19,0,0,1,9,100,80,100,100,77,97,63,77,43,58,29,38,11,19,0,0,1,9
"8602",11,90,1,57,0,19,41,0,84,27,100,64,87,100,35,97,0,5,11,90,1,57,0,19,41,0,84,27,100,64,87,100,35,97,0,5
"8603",0,71,26,100,47,69,31,31,1,0,0,7,50,7,100,5,2,2,0,71,26,100,47,69,31,31,1,0,0,7,50,7,100,5,2,2
"8604",100,100,86,98,72,81,55,64,41,47,24,30,14,13,0,0,1,9,100,100,86,98,72,81,55,64,41,47,24,30,14,13,0,0,1,9
"8605",100,89,36,100,19,78,87,80,74,71,100,35,69,8,0,0,9,9,100,89,36,100,19,78,87,80,74,71,100,35,69,8,0,0,9,9
"8606",30,84,43,61,100,38,64,4,0,0,6,47,25,88,90,100,5,7,30,84,43,61,100,38,64,4,0,0,6,47,25,88,90,100,5,7
"8607",52,89,15,63,0,21,33,0,73,16,100,54,88,96,48,100,0,5,52,89,15,63,0,21,33,0,73,16,100,54,88,96,48,100,0,5
"8608",100,81,60,100,33,68,82,62,94,80,87,36,52,0,0,2,9,9,100,81,60,100,33,68,82,62,94,80,87,36,52,0,0,2,9,9
"8609",0,52,44,69,79,91,100,100,88,74,72,49,57,23,51,0,1,3,0,52,44,69,79,91,100,100,88,74,72,49,57,23,51,0,1,3
"8610",100,100,52,92,20,65,0,36,12,6,71,0,90,24,34,25,6,4,100,100,52,92,20,65,0,36,12,6,71,0,90,24,34,25,6,4
"8611",100,84,19,100,0,67,64,34,67,0,5,19,58,55,77,89,8,8,100,84,19,100,0,67,64,34,67,0,5,19,58,55,77,89,8,8
"8612",0,60,45,83,66,100,56,64,62,27,44,0,36,1,100,1,1,2,0,60,45,83,66,100,56,64,62,27,44,0,36,1,100,1,1,2
"8613",0,68,14,97,67,100,69,68,36,39,1,11,48,7,100,0,2,2,0,68,14,97,67,100,69,68,36,39,1,11,48,7,100,0,2,2
"8614",63,100,45,97,0,78,0,61,49,44,100,47,63,24,37,0,4,6,63,100,45,97,0,78,0,61,49,44,100,47,63,24,37,0,4,6
"8615",0,57,24,68,60,88,100,100,93,74,83,50,72,25,69,0,1,3,0,57,24,68,60,88,100,100,93,74,83,50,72,25,69,0,1,3
"8616",47,100,5,78,0,46,74,47,100,79,74,64,38,32,3,0,4,6,47,100,5,78,0,46,74,47,100,79,74,64,38,32,3,0,4,6
"8617",100,100,56,88,16,58,0,23,40,0,97,18,54,42,0,22,6,4,100,100,56,88,16,58,0,23,40,0,97,18,54,42,0,22,6,4
"8618",0,100,0,86,18,72,36,57,55,43,82,28,100,14,73,0,1,6,0,100,0,86,18,72,36,57,55,43,82,28,100,14,73,0,1,6
"8619",34,74,64,45,100,10,6,0,23,36,83,70,91,100,0,82,8,1,34,74,64,45,100,10,6,0,23,36,83,70,91,100,0,82,8,1
"8620",0,95,51,100,73,92,64,47,62,0,39,17,52,33,100,36,7,2,0,95,51,100,73,92,64,47,62,0,39,17,52,33,100,36,7,2
"8621",76,100,25,87,50,60,86,86,91,69,100,31,55,9,0,0,9,9,76,100,25,87,50,60,86,86,91,69,100,31,55,9,0,0,9,9
"8622",0,85,24,100,49,90,38,56,24,24,37,0,69,4,100,14,2,2,0,85,24,100,49,90,38,56,24,24,37,0,69,4,100,14,2,2
"8623",0,76,13,100,63,100,100,96,75,73,50,48,30,23,46,0,7,3,0,76,13,100,63,100,100,96,75,73,50,48,30,23,46,0,7,3
"8624",100,86,43,100,0,74,45,38,66,0,36,25,63,64,90,94,8,8,100,86,43,100,0,74,45,38,66,0,36,25,63,64,90,94,8,8
"8625",54,73,94,82,73,100,73,79,100,53,81,19,42,2,0,0,9,9,54,73,94,82,73,100,73,79,100,53,81,19,42,2,0,0,9,9
"8626",0,100,57,100,68,81,72,62,91,43,100,24,62,8,9,0,3,9,0,100,57,100,68,81,72,62,91,43,100,24,62,8,9,0,3,9
"8627",0,98,54,100,70,84,67,65,80,45,100,27,94,9,44,0,3,9,0,98,54,100,70,84,67,65,80,45,100,27,94,9,44,0,3,9
"8628",6,81,40,100,57,78,38,50,11,24,0,5,51,8,100,0,2,2,6,81,40,100,57,78,38,50,11,24,0,5,51,8,100,0,2,2
"8629",100,79,30,100,18,66,79,27,21,0,0,35,87,65,67,92,8,8,100,79,30,100,18,66,79,27,21,0,0,35,87,65,67,92,8,8
"8630",100,94,43,100,31,59,91,69,100,86,98,39,65,0,0,1,9,9,100,94,43,100,31,59,91,69,100,86,98,39,65,0,0,1,9,9
"8631",38,91,77,100,100,87,73,67,66,46,82,24,48,8,0,0,3,9,38,91,77,100,100,87,73,67,66,46,82,24,48,8,0,0,3,9
"8632",50,100,0,89,16,62,66,73,82,60,100,23,56,2,2,0,9,6,50,100,0,89,16,62,66,73,82,60,100,23,56,2,2,0,9,6
"8633",18,82,6,46,56,39,36,0,0,5,11,63,49,95,100,100,5,7,18,82,6,46,56,39,36,0,0,5,11,63,49,95,100,100,5,7
"8634",56,93,0,95,60,65,100,29,49,0,9,28,39,66,37,100,8,8,56,93,0,95,60,65,100,29,49,0,9,28,39,66,37,100,8,8
"8635",66,100,38,100,0,71,2,44,64,36,98,61,94,34,100,0,4,6,66,100,38,100,0,71,2,44,64,36,98,61,94,34,100,0,4,6
"8636",45,100,0,74,8,48,100,45,76,72,63,64,47,31,28,0,4,6,45,100,0,74,8,48,100,45,76,72,63,64,47,31,28,0,4,6
"8637",0,85,47,93,100,100,66,69,37,35,16,0,0,17,41,26,7,2,0,85,47,93,100,100,66,69,37,35,16,0,0,17,41,26,7,2
"8638",20,87,60,100,100,94,75,68,83,40,87,12,46,0,0,1,3,9,20,87,60,100,100,94,75,68,83,40,87,12,46,0,0,1,3,9
"8639",90,100,51,76,21,49,11,19,50,0,100,12,52,23,0,15,6,4,90,100,51,76,21,49,11,19,50,0,100,12,52,23,0,15,6,4
"8640",39,97,17,63,65,49,45,0,0,5,14,60,42,100,100,98,5,7,39,97,17,63,65,49,45,0,0,5,14,60,42,100,100,98,5,7
"8641",0,94,56,100,59,78,44,39,36,0,15,25,44,38,100,42,7,2,0,94,56,100,59,78,44,39,36,0,15,25,44,38,100,42,7,2
"8642",37,97,84,100,92,69,51,48,4,35,0,18,49,7,100,0,2,2,37,97,84,100,92,69,51,48,4,35,0,18,49,7,100,0,2,2
"8643",2,85,40,100,81,72,64,26,38,0,0,35,46,38,100,39,7,2,2,85,40,100,81,72,64,26,38,0,0,35,46,38,100,39,7,2
"8644",61,100,0,90,53,61,100,29,56,0,9,21,50,57,86,92,8,8,61,100,0,90,53,61,100,29,56,0,9,21,50,57,86,92,8,8
"8645",18,80,62,65,61,100,36,92,84,69,100,28,53,7,0,0,9,9,18,80,62,65,61,100,36,92,84,69,100,28,53,7,0,0,9,9
"8646",0,90,41,96,99,100,67,57,54,0,32,5,42,25,100,31,7,2,0,90,41,96,99,100,67,57,54,0,32,5,42,25,100,31,7,2
"8647",86,86,69,100,27,69,82,33,46,0,0,31,66,65,100,94,8,8,86,86,69,100,27,69,82,33,46,0,0,31,66,65,100,94,8,8
"8648",13,72,1,33,27,0,75,10,100,44,88,83,43,100,0,82,0,10,13,72,1,33,27,0,75,10,100,44,88,83,43,100,0,82,0,10
"8649",31,76,52,64,76,26,13,0,0,35,53,69,100,100,16,88,8,1,31,76,52,64,76,26,13,0,0,35,53,69,100,100,16,88,8,1
"8650",100,100,56,93,29,63,13,31,28,0,74,7,46,29,0,17,6,4,100,100,56,93,29,63,13,31,28,0,74,7,46,29,0,17,6,4
"8651",61,100,32,73,0,44,28,36,81,54,100,63,90,31,80,0,4,6,61,100,32,73,0,44,28,36,81,54,100,63,90,31,80,0,4,6
"8652",0,69,56,84,100,100,97,80,84,59,62,39,38,19,34,0,1,3,0,69,56,84,100,100,97,80,84,59,62,39,38,19,34,0,1,3
"8653",60,98,50,100,20,70,0,38,7,8,83,0,100,24,13,20,6,4,60,98,50,100,20,70,0,38,7,8,83,0,100,24,13,20,6,4
"8654",61,98,20,75,0,32,26,0,73,14,100,53,84,96,36,100,0,5,61,98,20,75,0,32,26,0,73,14,100,53,84,96,36,100,0,5
"8655",61,100,49,80,20,56,0,32,54,23,100,40,74,26,71,0,4,6,61,100,49,80,20,56,0,32,54,23,100,40,74,26,71,0,4,6
"8656",53,100,0,77,10,45,100,43,87,66,47,77,35,39,31,0,4,6,53,100,0,77,10,45,100,43,87,66,47,77,35,39,31,0,4,6
"8657",52,87,78,100,100,84,77,59,96,37,82,13,42,3,0,0,3,9,52,87,78,100,100,84,77,59,96,37,82,13,42,3,0,0,3,9
"8658",19,84,63,100,100,93,60,73,74,51,96,30,50,13,0,0,3,9,19,84,63,100,100,93,60,73,74,51,96,30,50,13,0,0,3,9
"8659",0,52,21,71,53,94,88,100,85,75,79,49,76,24,100,0,1,3,0,52,21,71,53,94,88,100,85,75,79,49,76,24,100,0,1,3
"8660",0,84,43,100,98,98,87,70,63,48,100,22,52,10,0,0,3,9,0,84,43,100,98,98,87,70,63,48,100,22,52,10,0,0,3,9
"8661",29,69,48,100,61,71,35,35,0,5,0,0,50,2,100,14,2,2,29,69,48,100,61,71,35,35,0,5,0,0,50,2,100,14,2,2
"8662",88,100,39,100,67,59,77,17,5,0,0,31,60,61,100,94,8,8,88,100,39,100,67,59,77,17,5,0,0,31,60,61,100,94,8,8
"8663",90,78,57,100,0,72,65,37,73,0,3,23,43,64,100,84,8,8,90,78,57,100,0,72,65,37,73,0,3,23,43,64,100,84,8,8
"8664",100,100,62,85,30,61,7,32,0,0,40,0,34,25,1,11,6,4,100,100,62,85,30,61,7,32,0,0,40,0,34,25,1,11,6,4
"8665",20,100,13,75,45,41,31,0,0,12,6,57,44,89,100,100,5,7,20,100,13,75,45,41,31,0,0,12,6,57,44,89,100,100,5,7
"8666",42,85,24,51,75,38,52,4,0,0,17,49,50,85,100,100,5,7,42,85,24,51,75,38,52,4,0,0,17,49,50,85,100,100,5,7
"8667",34,87,59,100,56,60,34,24,0,0,18,9,59,4,100,2,2,2,34,87,59,100,56,60,34,24,0,0,18,9,59,4,100,2,2,2
"8668",100,100,74,78,35,57,0,37,67,37,89,45,65,23,52,0,4,4,100,100,74,78,35,57,0,37,67,37,89,45,65,23,52,0,4,4
